active,airbnb_host_id,airbnb_property_id,latitude,longitude,number_of_reservations,property_id,property_type,reporting_month,reservation_days,sa1,sa2,sa2name,scraped_during_month,state
TRUE,10086181,1950431,-36.85451,174.72678,2,ab-1950431,Residential home,2020-02-01,4,7004718,130300,Westmere South-Western Springs,TRUE,Auckland
TRUE,10086181,1950431,-36.85451,174.72678,1,ab-1950431,Residential home,2020-03-01,2,7004718,130300,Westmere South-Western Springs,TRUE,Auckland
TRUE,10086181,1950431,-36.85451,174.72678,0,ab-1950431,Residential home,2020-04-01,0,7004718,130300,Westmere South-Western Springs,TRUE,Auckland
FALSE,10086181,1950431,-36.85451,174.72678,0,ab-1950431,Residential home,2020-05-01,0,7004718,130300,Westmere South-Western Springs,TRUE,Auckland
FALSE,10086181,1950431,-36.85451,174.72678,0,ab-1950431,Residential home,2020-06-01,0,7004718,130300,Westmere South-Western Springs,TRUE,Auckland
FALSE,10086181,1950431,-36.85451,174.72678,0,ab-1950431,Residential home,2020-07-01,0,7004718,130300,Westmere South-Western Springs,TRUE,Auckland
TRUE,10086181,1950431,-36.85451,174.72678,0,ab-1950431,Residential home,2020-08-01,0,7004718,130300,Westmere South-Western Springs,TRUE,Auckland
FALSE,10086181,1950431,-36.85451,174.72678,0,ab-1950431,Residential home,2020-09-01,0,7004718,130300,Westmere South-Western Springs,TRUE,Auckland
TRUE,10086181,1950431,-36.85451,174.72678,1,ab-1950431,Residential home,2020-10-01,5,7004718,130300,Westmere South-Western Springs,TRUE,Auckland
TRUE,10086181,1950431,-36.85451,174.72678,4,ab-1950431,Residential home,2020-11-01,10,7004718,130300,Westmere South-Western Springs,TRUE,Auckland
TRUE,10086181,1950431,-36.85451,174.72678,1,ab-1950431,Residential home,2020-12-01,5,7004718,130300,Westmere South-Western Springs,TRUE,Auckland
FALSE,9513757,1956659,-36.7728,174.70894,0,ab-1956659,Residential home,2020-01-01,0,7002605,121000,Bayview East,TRUE,Auckland
FALSE,9513757,1956659,-36.7728,174.70894,0,ab-1956659,Residential home,2020-02-01,0,7002605,121000,Bayview East,TRUE,Auckland
FALSE,9513757,1956659,-36.7728,174.70894,0,ab-1956659,Residential home,2020-03-01,0,7002605,121000,Bayview East,TRUE,Auckland
FALSE,9513757,1956659,-36.7728,174.70894,0,ab-1956659,Residential home,2020-04-01,0,7002605,121000,Bayview East,TRUE,Auckland
FALSE,9513757,1956659,-36.7728,174.70894,0,ab-1956659,Residential home,2020-05-01,0,7002605,121000,Bayview East,FALSE,Auckland
FALSE,9513757,1956659,-36.7728,174.70894,0,ab-1956659,Residential home,2020-06-01,0,7002605,121000,Bayview East,FALSE,Auckland
FALSE,9513757,1956659,-36.7728,174.70894,0,ab-1956659,Residential home,2020-07-01,0,7002605,121000,Bayview East,FALSE,Auckland
FALSE,9513757,1956659,-36.7728,174.70894,0,ab-1956659,Residential home,2020-08-01,0,7002605,121000,Bayview East,TRUE,Auckland
FALSE,9513757,1956659,-36.7728,174.70894,0,ab-1956659,Residential home,2020-09-01,0,7002605,121000,Bayview East,TRUE,Auckland
FALSE,9513757,1956659,-36.7728,174.70894,0,ab-1956659,Residential home,2020-10-01,0,7002605,121000,Bayview East,TRUE,Auckland
FALSE,9513757,1956659,-36.7728,174.70894,0,ab-1956659,Residential home,2020-11-01,0,7002605,121000,Bayview East,TRUE,Auckland
FALSE,9513757,1956659,-36.7728,174.70894,0,ab-1956659,Residential home,2020-12-01,0,7002605,121000,Bayview East,TRUE,Auckland
TRUE,10116833,1957261,-36.9545,174.63554,5,ab-1957261,Residential home,2020-01-01,9,7007223,134600,Waima-Woodlands Park,TRUE,Auckland
TRUE,10116833,1957261,-36.9545,174.63554,5,ab-1957261,Residential home,2020-02-01,6,7007223,134600,Waima-Woodlands Park,TRUE,Auckland
TRUE,10116833,1957261,-36.9545,174.63554,1,ab-1957261,Residential home,2020-03-01,1,7007223,134600,Waima-Woodlands Park,TRUE,Auckland
TRUE,10116833,1957261,-36.9545,174.63554,3,ab-1957261,Residential home,2020-04-01,3,7007223,134600,Waima-Woodlands Park,TRUE,Auckland
TRUE,10116833,1957261,-36.9545,174.63554,2,ab-1957261,Residential home,2020-05-01,2,7007223,134600,Waima-Woodlands Park,TRUE,Auckland
TRUE,10116833,1957261,-36.9545,174.63554,0,ab-1957261,Residential home,2020-06-01,0,7007223,134600,Waima-Woodlands Park,TRUE,Auckland
TRUE,10116833,1957261,-36.9545,174.63554,0,ab-1957261,Residential home,2020-07-01,0,7007223,134600,Waima-Woodlands Park,TRUE,Auckland
TRUE,10116833,1957261,-36.9545,174.63554,1,ab-1957261,Residential home,2020-08-01,1,7007223,134600,Waima-Woodlands Park,TRUE,Auckland
TRUE,10116833,1957261,-36.9545,174.63554,1,ab-1957261,Residential home,2020-09-01,1,7007223,134600,Waima-Woodlands Park,TRUE,Auckland
TRUE,10116833,1957261,-36.9545,174.63554,1,ab-1957261,Residential home,2020-10-01,1,7007223,134600,Waima-Woodlands Park,TRUE,Auckland
TRUE,10116833,1957261,-36.9545,174.63554,1,ab-1957261,Residential home,2020-11-01,1,7007223,134600,Waima-Woodlands Park,TRUE,Auckland
FALSE,10116833,1957261,-36.9545,174.63554,0,ab-1957261,Residential home,2020-12-01,0,7007223,134600,Waima-Woodlands Park,TRUE,Auckland
TRUE,6992380,1980353,-36.74738,174.74681,1,ab-1980353,House,2020-01-01,8,7003021,120800,Mairangi Bay South,TRUE,Auckland
FALSE,6992380,1980353,-36.74738,174.74681,0,ab-1980353,House,2020-02-01,0,7003021,120800,Mairangi Bay South,TRUE,Auckland
FALSE,6992380,1980353,-36.74738,174.74681,0,ab-1980353,House,2020-03-01,0,7003021,120800,Mairangi Bay South,TRUE,Auckland
FALSE,6992380,1980353,-36.74738,174.74681,0,ab-1980353,House,2020-04-01,0,7003021,120800,Mairangi Bay South,TRUE,Auckland
FALSE,6992380,1980353,-36.74738,174.74681,0,ab-1980353,House,2020-05-01,0,7003021,120800,Mairangi Bay South,TRUE,Auckland
FALSE,6992380,1980353,-36.74738,174.74681,0,ab-1980353,House,2020-06-01,0,7003021,120800,Mairangi Bay South,TRUE,Auckland
FALSE,6992380,1980353,-36.74738,174.74681,0,ab-1980353,House,2020-07-01,0,7003021,120800,Mairangi Bay South,TRUE,Auckland
FALSE,6992380,1980353,-36.74738,174.74681,0,ab-1980353,House,2020-08-01,0,7003021,120800,Mairangi Bay South,TRUE,Auckland
FALSE,6992380,1980353,-36.74738,174.74681,0,ab-1980353,House,2020-09-01,0,7003021,120800,Mairangi Bay South,TRUE,Auckland
FALSE,6992380,1980353,-36.74738,174.74681,0,ab-1980353,House,2020-10-01,0,7003021,120800,Mairangi Bay South,FALSE,Auckland
FALSE,6992380,1980353,-36.74738,174.74681,0,ab-1980353,House,2020-11-01,0,7003021,120800,Mairangi Bay South,FALSE,Auckland
FALSE,6992380,1980353,-36.74738,174.74681,0,ab-1980353,House,2020-12-01,0,7003021,120800,Mairangi Bay South,FALSE,Auckland
TRUE,10241890,1985040,-36.86282,174.75839,3,ab-1985040,House,2020-01-01,30,7005358,136000,Eden Terrace,TRUE,Auckland
TRUE,10241890,1985040,-36.86282,174.75839,5,ab-1985040,House,2020-02-01,28,7005358,136000,Eden Terrace,TRUE,Auckland
TRUE,10241890,1985040,-36.86282,174.75839,5,ab-1985040,House,2020-03-01,22,7005358,136000,Eden Terrace,TRUE,Auckland
TRUE,10241890,1985040,-36.86282,174.75839,1,ab-1985040,House,2020-04-01,30,7005358,136000,Eden Terrace,TRUE,Auckland
TRUE,10241890,1985040,-36.86282,174.75839,1,ab-1985040,House,2020-05-01,28,7005358,136000,Eden Terrace,FALSE,Auckland
FALSE,10241890,1985040,-36.86282,174.75839,0,ab-1985040,House,2020-06-01,0,7005358,136000,Eden Terrace,FALSE,Auckland
FALSE,10241890,1985040,-36.86282,174.75839,0,ab-1985040,House,2020-07-01,0,7005358,136000,Eden Terrace,FALSE,Auckland
FALSE,10241890,1985040,-36.86282,174.75839,0,ab-1985040,House,2020-08-01,0,7005358,136000,Eden Terrace,FALSE,Auckland
FALSE,10241890,1985040,-36.86282,174.75839,0,ab-1985040,House,2020-09-01,0,7005358,136000,Eden Terrace,FALSE,Auckland
FALSE,10241890,1985040,-36.86282,174.75839,0,ab-1985040,House,2020-10-01,0,7005358,136000,Eden Terrace,FALSE,Auckland
FALSE,10241890,1985040,-36.86282,174.75839,0,ab-1985040,House,2020-11-01,0,7005358,136000,Eden Terrace,FALSE,Auckland
FALSE,10241890,1985040,-36.86282,174.75839,0,ab-1985040,House,2020-12-01,0,7005358,136000,Eden Terrace,FALSE,Auckland
TRUE,10266109,1990764,-36.7909,174.99836,5,ab-1990764,Cabin,2020-01-01,9,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,10266109,1990764,-36.7909,174.99836,4,ab-1990764,Cabin,2020-02-01,5,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,10266109,1990764,-36.7909,174.99836,3,ab-1990764,Cabin,2020-03-01,3,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,10266109,1990764,-36.7909,174.99836,1,ab-1990764,Cabin,2020-04-01,5,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,10266109,1990764,-36.7909,174.99836,0,ab-1990764,Cabin,2020-05-01,0,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,10266109,1990764,-36.7909,174.99836,3,ab-1990764,Cabin,2020-06-01,11,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,10266109,1990764,-36.7909,174.99836,5,ab-1990764,Cabin,2020-07-01,5,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,10266109,1990764,-36.7909,174.99836,9,ab-1990764,Cabin,2020-08-01,10,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,10266109,1990764,-36.7909,174.99836,2,ab-1990764,Cabin,2020-09-01,2,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,10266109,1990764,-36.7909,174.99836,2,ab-1990764,Cabin,2020-10-01,2,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,10266109,1990764,-36.7909,174.99836,5,ab-1990764,Cabin,2020-11-01,6,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,10266109,1990764,-36.7909,174.99836,3,ab-1990764,Cabin,2020-12-01,6,7003337,144600,Oneroa West,TRUE,Auckland
TRUE,10299372,1999319,-36.91707,174.59366,0,ab-1999319,House,2020-01-01,15,7003495,127600,Waiatarua,TRUE,Auckland
TRUE,10299372,1999319,-36.91707,174.59366,0,ab-1999319,House,2020-02-01,23,7003495,127600,Waiatarua,TRUE,Auckland
TRUE,10299372,1999319,-36.91707,174.59366,0,ab-1999319,House,2020-03-01,31,7003495,127600,Waiatarua,TRUE,Auckland
TRUE,10299372,1999319,-36.91707,174.59366,0,ab-1999319,House,2020-04-01,16,7003495,127600,Waiatarua,FALSE,Auckland
FALSE,10299372,1999319,-36.91707,174.59366,0,ab-1999319,House,2020-05-01,0,7003495,127600,Waiatarua,FALSE,Auckland
FALSE,10299372,1999319,-36.91707,174.59366,0,ab-1999319,House,2020-06-01,0,7003495,127600,Waiatarua,FALSE,Auckland
FALSE,10299372,1999319,-36.91707,174.59366,0,ab-1999319,House,2020-07-01,0,7003495,127600,Waiatarua,FALSE,Auckland
FALSE,10299372,1999319,-36.91707,174.59366,0,ab-1999319,House,2020-08-01,0,7003495,127600,Waiatarua,FALSE,Auckland
FALSE,10299372,1999319,-36.91707,174.59366,0,ab-1999319,House,2020-09-01,0,7003495,127600,Waiatarua,FALSE,Auckland
FALSE,10299372,1999319,-36.91707,174.59366,0,ab-1999319,House,2020-10-01,0,7003495,127600,Waiatarua,FALSE,Auckland
FALSE,10299372,1999319,-36.91707,174.59366,0,ab-1999319,House,2020-11-01,0,7003495,127600,Waiatarua,FALSE,Auckland
FALSE,10299372,1999319,-36.91707,174.59366,0,ab-1999319,House,2020-12-01,0,7003495,127600,Waiatarua,FALSE,Auckland
FALSE,5760146,2004647,-36.86094,174.73748,0,ab-2004647,Residential home,2020-01-01,0,7004921,131600,Grey Lynn North,TRUE,Auckland
FALSE,5760146,2004647,-36.86094,174.73748,0,ab-2004647,Residential home,2020-02-01,0,7004921,131600,Grey Lynn North,TRUE,Auckland
FALSE,5760146,2004647,-36.86094,174.73748,0,ab-2004647,Residential home,2020-03-01,0,7004921,131600,Grey Lynn North,TRUE,Auckland
FALSE,5760146,2004647,-36.86094,174.73748,0,ab-2004647,Residential home,2020-04-01,0,7004921,131600,Grey Lynn North,TRUE,Auckland
FALSE,5760146,2004647,-36.86094,174.73748,0,ab-2004647,Residential home,2020-05-01,0,7004921,131600,Grey Lynn North,TRUE,Auckland
FALSE,5760146,2004647,-36.86094,174.73748,0,ab-2004647,Residential home,2020-06-01,0,7004921,131600,Grey Lynn North,FALSE,Auckland
FALSE,5760146,2004647,-36.86094,174.73748,0,ab-2004647,Residential home,2020-07-01,0,7004921,131600,Grey Lynn North,FALSE,Auckland
FALSE,5760146,2004647,-36.86094,174.73748,0,ab-2004647,Residential home,2020-08-01,0,7004921,131600,Grey Lynn North,TRUE,Auckland
FALSE,5760146,2004647,-36.86094,174.73748,0,ab-2004647,Residential home,2020-09-01,0,7004921,131600,Grey Lynn North,TRUE,Auckland
FALSE,5760146,2004647,-36.86094,174.73748,0,ab-2004647,Residential home,2020-10-01,0,7004921,131600,Grey Lynn North,TRUE,Auckland
FALSE,5760146,2004647,-36.86094,174.73748,0,ab-2004647,Residential home,2020-11-01,0,7004921,131600,Grey Lynn North,TRUE,Auckland
FALSE,5760146,2004647,-36.86094,174.73748,0,ab-2004647,Residential home,2020-12-01,0,7004921,131600,Grey Lynn North,TRUE,Auckland
FALSE,165667,2004741,-36.82192,174.79032,0,ab-2004741,House,2020-01-01,0,7002128,119300,Inlet Waitemata Harbour,TRUE,Auckland
FALSE,165667,2004741,-36.82192,174.79032,0,ab-2004741,House,2020-02-01,0,7002128,119300,Inlet Waitemata Harbour,TRUE,Auckland
FALSE,165667,2004741,-36.82192,174.79032,0,ab-2004741,House,2020-03-01,0,7002128,119300,Inlet Waitemata Harbour,TRUE,Auckland
FALSE,165667,2004741,-36.82192,174.79032,0,ab-2004741,House,2020-04-01,0,7002128,119300,Inlet Waitemata Harbour,TRUE,Auckland
FALSE,165667,2004741,-36.82192,174.79032,0,ab-2004741,House,2020-05-01,0,7002128,119300,Inlet Waitemata Harbour,TRUE,Auckland
FALSE,165667,2004741,-36.82192,174.79032,0,ab-2004741,House,2020-06-01,0,7002128,119300,Inlet Waitemata Harbour,TRUE,Auckland
FALSE,165667,2004741,-36.82192,174.79032,0,ab-2004741,House,2020-07-01,0,7002128,119300,Inlet Waitemata Harbour,TRUE,Auckland
FALSE,165667,2004741,-36.82192,174.79032,0,ab-2004741,House,2020-08-01,0,7002128,119300,Inlet Waitemata Harbour,TRUE,Auckland
FALSE,165667,2004741,-36.82192,174.79032,0,ab-2004741,House,2020-09-01,0,7002128,119300,Inlet Waitemata Harbour,TRUE,Auckland
FALSE,165667,2004741,-36.82192,174.79032,0,ab-2004741,House,2020-10-01,0,7002128,119300,Inlet Waitemata Harbour,TRUE,Auckland
FALSE,165667,2004741,-36.82192,174.79032,0,ab-2004741,House,2020-11-01,0,7002128,119300,Inlet Waitemata Harbour,TRUE,Auckland
FALSE,165667,2004741,-36.82192,174.79032,0,ab-2004741,House,2020-12-01,0,7002128,119300,Inlet Waitemata Harbour,TRUE,Auckland
TRUE,10371218,2016585,-36.83,174.795,8,ab-2016585,Guest suite,2020-01-01,22,7005803,133000,Devonport,TRUE,Auckland
TRUE,10371218,2016585,-36.83,174.795,5,ab-2016585,Guest suite,2020-02-01,15,7005803,133000,Devonport,TRUE,Auckland
TRUE,10371218,2016585,-36.83,174.795,10,ab-2016585,Guest suite,2020-03-01,23,7005803,133000,Devonport,TRUE,Auckland
TRUE,10371218,2016585,-36.83,174.795,7,ab-2016585,Guest suite,2020-04-01,22,7005803,133000,Devonport,FALSE,Auckland
FALSE,10371218,2016585,-36.83,174.795,0,ab-2016585,Guest suite,2020-05-01,0,7005803,133000,Devonport,FALSE,Auckland
FALSE,10371218,2016585,-36.83,174.795,0,ab-2016585,Guest suite,2020-06-01,0,7005803,133000,Devonport,FALSE,Auckland
FALSE,10371218,2016585,-36.83,174.795,0,ab-2016585,Guest suite,2020-07-01,0,7005803,133000,Devonport,FALSE,Auckland
FALSE,10371218,2016585,-36.83,174.795,0,ab-2016585,Guest suite,2020-08-01,0,7005803,133000,Devonport,FALSE,Auckland
FALSE,10371218,2016585,-36.83,174.795,0,ab-2016585,Guest suite,2020-09-01,0,7005803,133000,Devonport,FALSE,Auckland
FALSE,10371218,2016585,-36.83,174.795,0,ab-2016585,Guest suite,2020-10-01,0,7005803,133000,Devonport,FALSE,Auckland
FALSE,10371218,2016585,-36.83,174.795,0,ab-2016585,Guest suite,2020-11-01,0,7005803,133000,Devonport,FALSE,Auckland
FALSE,10371218,2016585,-36.83,174.795,0,ab-2016585,Guest suite,2020-12-01,0,7005803,133000,Devonport,FALSE,Auckland
FALSE,9747831,2017632,-36.81112,174.7993,0,ab-2017632,Residential home,2020-01-01,0,7005765,130700,Narrow Neck,TRUE,Auckland
FALSE,9747831,2017632,-36.81112,174.7993,0,ab-2017632,Residential home,2020-02-01,0,7005765,130700,Narrow Neck,TRUE,Auckland
FALSE,9747831,2017632,-36.81112,174.7993,0,ab-2017632,Residential home,2020-03-01,0,7005765,130700,Narrow Neck,TRUE,Auckland
FALSE,9747831,2017632,-36.81112,174.7993,0,ab-2017632,Residential home,2020-04-01,0,7005765,130700,Narrow Neck,TRUE,Auckland
FALSE,9747831,2017632,-36.81112,174.7993,0,ab-2017632,Residential home,2020-05-01,0,7005765,130700,Narrow Neck,TRUE,Auckland
FALSE,9747831,2017632,-36.81112,174.7993,0,ab-2017632,Residential home,2020-06-01,0,7005765,130700,Narrow Neck,TRUE,Auckland
FALSE,9747831,2017632,-36.81112,174.7993,0,ab-2017632,Residential home,2020-07-01,0,7005765,130700,Narrow Neck,TRUE,Auckland
FALSE,9747831,2017632,-36.81112,174.7993,0,ab-2017632,Residential home,2020-08-01,0,7005765,130700,Narrow Neck,TRUE,Auckland
FALSE,9747831,2017632,-36.81112,174.7993,0,ab-2017632,Residential home,2020-09-01,0,7005765,130700,Narrow Neck,TRUE,Auckland
FALSE,9747831,2017632,-36.81112,174.7993,0,ab-2017632,Residential home,2020-10-01,0,7005765,130700,Narrow Neck,TRUE,Auckland
FALSE,9747831,2017632,-36.81112,174.7993,0,ab-2017632,Residential home,2020-11-01,0,7005765,130700,Narrow Neck,TRUE,Auckland
FALSE,9747831,2017632,-36.81112,174.7993,0,ab-2017632,Residential home,2020-12-01,0,7005765,130700,Narrow Neck,TRUE,Auckland
FALSE,10417454,2028257,-36.90364,174.62429,0,ab-2028257,Residential home,2020-01-01,0,7003902,128300,McLaren Park,TRUE,Auckland
FALSE,10417454,2028257,-36.90364,174.62429,0,ab-2028257,Residential home,2020-02-01,0,7003902,128300,McLaren Park,TRUE,Auckland
FALSE,10417454,2028257,-36.90364,174.62429,0,ab-2028257,Residential home,2020-03-01,0,7003902,128300,McLaren Park,TRUE,Auckland
FALSE,10417454,2028257,-36.90364,174.62429,0,ab-2028257,Residential home,2020-04-01,0,7003902,128300,McLaren Park,TRUE,Auckland
FALSE,10417454,2028257,-36.90364,174.62429,0,ab-2028257,Residential home,2020-05-01,0,7003902,128300,McLaren Park,TRUE,Auckland
FALSE,10417454,2028257,-36.90364,174.62429,0,ab-2028257,Residential home,2020-06-01,0,7003902,128300,McLaren Park,TRUE,Auckland
FALSE,10417454,2028257,-36.90364,174.62429,0,ab-2028257,Residential home,2020-07-01,0,7003902,128300,McLaren Park,TRUE,Auckland
FALSE,10417454,2028257,-36.90364,174.62429,0,ab-2028257,Residential home,2020-08-01,0,7003902,128300,McLaren Park,TRUE,Auckland
FALSE,10417454,2028257,-36.90364,174.62429,0,ab-2028257,Residential home,2020-09-01,0,7003902,128300,McLaren Park,TRUE,Auckland
FALSE,10417454,2028257,-36.90364,174.62429,0,ab-2028257,Residential home,2020-10-01,0,7003902,128300,McLaren Park,TRUE,Auckland
FALSE,10417454,2028257,-36.90364,174.62429,0,ab-2028257,Residential home,2020-11-01,0,7003902,128300,McLaren Park,TRUE,Auckland
FALSE,10417454,2028257,-36.90364,174.62429,0,ab-2028257,Residential home,2020-12-01,0,7003902,128300,McLaren Park,TRUE,Auckland
TRUE,6973151,2028920,-36.85075,174.74233,16,ab-2028920,Cottage,2020-01-01,25,7004888,131200,Ponsonby East,TRUE,Auckland
TRUE,6973151,2028920,-36.85075,174.74233,18,ab-2028920,Cottage,2020-02-01,23,7004888,131200,Ponsonby East,TRUE,Auckland
TRUE,6973151,2028920,-36.85075,174.74233,11,ab-2028920,Cottage,2020-03-01,25,7004888,131200,Ponsonby East,TRUE,Auckland
TRUE,6973151,2028920,-36.85075,174.74233,8,ab-2028920,Cottage,2020-04-01,29,7004888,131200,Ponsonby East,TRUE,Auckland
TRUE,6973151,2028920,-36.85075,174.74233,6,ab-2028920,Cottage,2020-05-01,8,7004888,131200,Ponsonby East,TRUE,Auckland
TRUE,6973151,2028920,-36.85075,174.74233,13,ab-2028920,Cottage,2020-06-01,13,7004888,131200,Ponsonby East,TRUE,Auckland
TRUE,6973151,2028920,-36.85075,174.74233,15,ab-2028920,Cottage,2020-07-01,24,7004888,131200,Ponsonby East,TRUE,Auckland
TRUE,6973151,2028920,-36.85075,174.74233,10,ab-2028920,Cottage,2020-08-01,23,7004888,131200,Ponsonby East,TRUE,Auckland
TRUE,6973151,2028920,-36.85075,174.74233,5,ab-2028920,Cottage,2020-09-01,6,7004888,131200,Ponsonby East,TRUE,Auckland
TRUE,6973151,2028920,-36.85075,174.74233,10,ab-2028920,Cottage,2020-10-01,18,7004888,131200,Ponsonby East,TRUE,Auckland
TRUE,6973151,2028920,-36.85075,174.74233,7,ab-2028920,Cottage,2020-11-01,19,7004888,131200,Ponsonby East,TRUE,Auckland
TRUE,6973151,2028920,-36.85075,174.74233,10,ab-2028920,Cottage,2020-12-01,20,7004888,131200,Ponsonby East,TRUE,Auckland
TRUE,2185964,2089798,-36.85557,174.7445,10,ab-2089798,Condominium (condo),2020-01-01,19,7005110,131200,Ponsonby East,TRUE,Auckland
TRUE,2185964,2089798,-36.85557,174.7445,13,ab-2089798,Condominium (condo),2020-02-01,27,7005110,131200,Ponsonby East,TRUE,Auckland
TRUE,2185964,2089798,-36.85557,174.7445,3,ab-2089798,Condominium (condo),2020-03-01,13,7005110,131200,Ponsonby East,TRUE,Auckland
FALSE,2185964,2089798,-36.85557,174.7445,0,ab-2089798,Condominium (condo),2020-04-01,0,7005110,131200,Ponsonby East,TRUE,Auckland
FALSE,2185964,2089798,-36.85557,174.7445,0,ab-2089798,Condominium (condo),2020-05-01,0,7005110,131200,Ponsonby East,FALSE,Auckland
TRUE,2185964,2089798,-36.85557,174.7445,1,ab-2089798,Condominium (condo),2020-06-01,30,7005110,131200,Ponsonby East,TRUE,Auckland
TRUE,2185964,2089798,-36.85557,174.7445,4,ab-2089798,Condominium (condo),2020-07-01,12,7005110,131200,Ponsonby East,TRUE,Auckland
TRUE,2185964,2089798,-36.85557,174.7445,2,ab-2089798,Condominium (condo),2020-08-01,6,7005110,131200,Ponsonby East,TRUE,Auckland
TRUE,2185964,2089798,-36.85557,174.7445,3,ab-2089798,Condominium (condo),2020-09-01,17,7005110,131200,Ponsonby East,TRUE,Auckland
TRUE,2185964,2089798,-36.85557,174.7445,5,ab-2089798,Condominium (condo),2020-10-01,20,7005110,131200,Ponsonby East,TRUE,Auckland
TRUE,2185964,2089798,-36.85557,174.7445,6,ab-2089798,Condominium (condo),2020-11-01,11,7005110,131200,Ponsonby East,TRUE,Auckland
